3978,30
4329.4102,0.0000,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802
4344.3701,0.0000,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600
4355.2998,0.0000,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298
4348.9902,0.0000,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000
4338.1001,0.0000,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301
4326.6802,0.0000,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601
4342.6602,0.0000,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598
4319.2500,0.0000,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901
4311.8701,3.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201
4326.1699,0.0000,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401
4335.3198,0.0000,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999
4325.7002,0.0000,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498
4326.4702,0.0000,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498,4291.0601
4326.7100,0.0000,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498,4291.0601,4289.1299
4337.3101,0.0000,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498,4291.0601,4289.1299,4281.6001
4294.3599,4.0103,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498,4291.0601,4289.1299,4281.6001,4298.3701
4283.5200,0.0000,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202,4278.6802,4297.9600,4316.5298,4300.0000,4303.8301,4312.0601,4299.2598,4318.3901,4315.1201,4309.1401,4289.8999,4277.0498,4291.0601,4289.1299,4281.6001,4298.3701,4270.5000
